date,fips,PRECTOT,PS,T2M,WS50M_RANGE,slope3,SQ1,class
20060418.0,1113.0,0.64,99.41,24.51,5.29,0.2785,1.0,1
20120508.0,1063.0,6.61,100.33,23.31,3.42,0.6201,1.0,1
20120327.0,1131.0,0.01,100.99,19.84,4.86,0.4208,1.0,1
20081209.0,1133.0,32.69,98.89,11.31,4.84,0.1868,2.0,1
20090217.0,1059.0,1.81,99.83,3.44,5.83,0.1832,1.0,1
20050705.0,1109.0,0.71,100.45,26.87,3.54,0.5444,3.0,0
20090310.0,1131.0,0.0,101.07,18.68,3.35,0.4208,1.0,1
20130402.0,1053.0,0.0,101.01,16.86,2.23,0.2449,1.0,0
20110607.0,1127.0,0.0,99.4,27.78,3.46,0.2979,1.0,1
20121113.0,1131.0,0.03,101.7,7.53,1.65,0.4208,1.0,0
20160517.0,1051.0,7.14,99.85,20.95,4.04,0.5967,1.0,0
20101207.0,1037.0,0.0,100.31,-0.76,2.7,0.0444,2.0,1
20140225.0,1051.0,1.63,99.92,9.74,4.09,0.5967,1.0,0
20011113.0,1023.0,0.01,101.77,14.31,3.29,0.1418,2.0,0
20020827.0,1125.0,0.18,100.12,26.15,3.61,0.1605,1.0,0
20100202.0,1075.0,0.05,100.64,5.01,4.51,0.4507,1.0,0
20060221.0,1111.0,1.16,98.74,8.92,2.56,0.1377,1.0,0
20020910.0,1125.0,0.03,99.98,27.61,3.69,0.1605,1.0,1
20130611.0,1127.0,0.17,99.58,26.63,1.62,0.2979,1.0,0
20080408.0,1031.0,0.0,100.82,18.48,2.26,0.4781,1.0,0
20161227.0,1121.0,0.41,99.76,16.85,1.88,0.5504,3.0,1
20041012.0,1091.0,0.38,100.15,22.15,3.64,0.248,1.0,0
20020129.0,1123.0,0.25,99.96,15.87,3.9,0.1572,2.0,1
20000919.0,1085.0,0.01,100.51,23.41,5.61,0.5192,3.0,1
20120214.0,1077.0,1.05,99.2,3.74,4.37,0.0533,2.0,0
20090901.0,1037.0,0.85,100.02,22.7,1.09,0.0444,2.0,0
20120403.0,1051.0,1.28,99.55,21.74,5.87,0.5967,1.0,1
20140909.0,1019.0,0.89,98.44,25.4,4.32,0.0675,2.0,1
20110927.0,1033.0,0.02,98.87,18.8,4.34,0.5934,1.0,0
20070313.0,1111.0,0.0,99.23,17.12,3.88,0.1377,1.0,1
20060627.0,1043.0,0.11,98.88,25.18,3.25,0.3756,3.0,1
20140930.0,1133.0,0.0,98.78,23.46,2.28,0.1868,2.0,1
20030729.0,1059.0,4.05,99.21,25.21,3.01,0.1832,1.0,0
20070918.0,1047.0,0.0,101.13,22.77,2.92,0.3962,2.0,1
20090317.0,1055.0,0.46,99.23,13.28,3.45,0.0205,2.0,1
20121225.0,1007.0,48.99,99.24,10.51,6.05,0.5104,1.0,1
20070807.0,1127.0,0.21,99.31,31.55,2.97,0.2979,1.0,1
20120508.0,1023.0,5.97,100.44,24.16,3.84,0.1418,2.0,1
20141014.0,1111.0,38.81,97.92,19.65,6.27,0.1377,1.0,1
20091117.0,1035.0,1.18,100.57,11.92,2.5,0.0485,2.0,0
20000201.0,1063.0,0.16,101.71,2.63,5.06,0.6201,1.0,1
20161018.0,1133.0,0.0,98.96,25.03,1.91,0.1868,2.0,1
20040323.0,1129.0,0.0,102.27,10.01,3.15,0.0564,2.0,0
20020122.0,1061.0,0.21,101.36,12.88,3.09,0.0708,2.0,1
20070109.0,1037.0,0.0,100.7,4.94,5.17,0.0444,2.0,1
20130319.0,1057.0,0.04,100.13,10.2,3.07,0.0596,2.0,0
20090331.0,1085.0,9.97,100.12,14.05,4.22,0.5192,3.0,0
20100518.0,1023.0,6.19,100.58,23.59,2.82,0.1418,2.0,0
20090901.0,1085.0,0.63,100.67,23.12,2.52,0.5192,3.0,0
20040727.0,1011.0,4.24,99.9,26.89,2.78,0.5407,1.0,0
20100420.0,1115.0,0.9,98.6,16.56,2.71,0.3065,1.0,0
20120918.0,1125.0,14.34,99.85,20.72,2.18,0.1605,1.0,0
20080408.0,1097.0,0.0,101.28,19.56,3.34,0.5293,1.0,0
20011016.0,1029.0,0.01,99.03,10.87,2.48,0.3602,3.0,1
20071204.0,1013.0,0.0,100.72,4.92,4.77,0.5155,3.0,1
20100323.0,1017.0,0.02,99.4,10.62,2.21,0.2093,1.0,0
20021210.0,1027.0,33.06,98.64,5.52,4.19,0.424,3.0,0
20151020.0,1039.0,0.0,101.51,16.35,2.98,0.4612,3.0,1
20130122.0,1037.0,0.0,100.8,2.28,2.13,0.0444,2.0,1
20000523.0,1009.0,0.93,98.64,25.32,3.28,0.4062,1.0,1
20030805.0,1089.0,6.13,98.32,25.84,2.77,0.3696,3.0,0
20100518.0,1039.0,4.77,100.38,23.61,2.82,0.4612,3.0,0
20030422.0,1033.0,0.03,99.27,13.1,2.53,0.5934,1.0,0
20131210.0,1073.0,5.73,100.13,2.24,4.28,0.3945,1.0,0
20090519.0,1077.0,0.0,100.1,14.5,3.81,0.0533,2.0,0
20150224.0,1133.0,0.1,99.41,-0.3,3.06,0.1868,2.0,1
20140902.0,1013.0,1.56,100.62,28.28,3.65,0.5155,3.0,1
20131210.0,1103.0,5.89,99.78,1.18,4.81,0.5713,3.0,0
20010821.0,1055.0,0.01,98.9,22.56,2.72,0.0205,2.0,0
20000627.0,1107.0,4.14,100.66,28.26,3.25,0.2742,2.0,1
20030218.0,1059.0,0.03,100.06,3.1,6.21,0.1832,1.0,0
20050607.0,1133.0,1.34,98.86,24.39,3.01,0.1868,2.0,0
20160524.0,1015.0,0.0,98.79,22.09,4.98,0.2014,1.0,1
20021015.0,1069.0,12.18,99.96,16.69,4.3,0.523,3.0,1
20141230.0,1091.0,0.03,101.94,7.58,2.06,0.248,1.0,1
20020709.0,1043.0,1.58,99.32,28.25,4.64,0.3756,3.0,1
20040720.0,1057.0,0.0,99.77,25.92,1.73,0.0596,2.0,0
20000307.0,1017.0,0.0,100.08,15.89,4.98,0.2093,1.0,1
20080115.0,1051.0,0.0,100.41,4.5,2.74,0.5967,1.0,1
20110719.0,1117.0,0.55,99.46,29.28,1.64,0.3501,1.0,1
20000118.0,1103.0,0.78,99.17,10.35,2.92,0.5713,3.0,1
20020129.0,1103.0,0.17,99.28,16.68,1.77,0.5713,3.0,0
20030204.0,1057.0,0.75,100.05,4.67,4.14,0.0596,2.0,0
20030715.0,1093.0,0.53,99.62,26.17,1.75,0.1357,1.0,0
20140819.0,1103.0,1.23,98.61,26.13,2.21,0.5713,3.0,0
20010904.0,1097.0,13.53,101.06,26.8,3.66,0.5293,1.0,0
20080115.0,1055.0,0.0,99.08,1.03,1.47,0.0205,2.0,1
20141202.0,1009.0,1.23,100.09,13.71,2.97,0.4062,1.0,0
20010904.0,1089.0,2.0,98.57,24.0,2.18,0.3696,3.0,0
20011016.0,1127.0,0.01,100.3,10.24,1.96,0.2979,1.0,0
20000509.0,1085.0,0.0,100.25,24.23,4.89,0.5192,3.0,1
20030318.0,1011.0,0.4,98.73,18.53,6.57,0.5407,1.0,0
20001003.0,1029.0,0.0,98.61,21.96,5.17,0.3602,3.0,1
20070717.0,1005.0,0.68,100.51,27.1,3.5,0.3763,3.0,1
20041109.0,1061.0,0.0,101.54,13.41,1.89,0.0708,2.0,0
20021231.0,1119.0,33.58,99.72,13.88,4.91,0.5154,1.0,0
20160517.0,1011.0,14.1,100.08,21.76,3.33,0.5407,1.0,0
20081202.0,1041.0,0.0,101.28,3.77,3.52,0.1571,2.0,1
20011016.0,1093.0,0.01,100.2,9.49,3.17,0.1357,1.0,0
20100427.0,1113.0,0.04,99.29,14.14,5.61,0.2785,1.0,1
20070529.0,1077.0,0.0,99.57,24.87,2.55,0.0533,2.0,1
20080304.0,1127.0,27.97,98.68,10.36,7.88,0.2979,1.0,1
20111101.0,1035.0,0.0,101.37,12.96,3.8,0.0485,2.0,1
20071023.0,1107.0,12.86,100.04,14.91,2.73,0.2742,2.0,1
20080325.0,1111.0,0.0,99.65,5.44,5.36,0.1377,1.0,1
20130402.0,1069.0,0.0,100.97,17.6,5.29,0.523,3.0,0
20100713.0,1117.0,2.31,99.32,28.29,3.61,0.3501,1.0,1
20120508.0,1103.0,2.73,98.55,22.23,3.34,0.5713,3.0,1
20010313.0,1133.0,1.41,98.73,12.43,4.35,0.1868,2.0,0
20000215.0,1111.0,0.0,99.11,9.33,5.7,0.1377,1.0,1
20060606.0,1085.0,0.0,100.32,22.8,3.38,0.5192,3.0,0
20130305.0,1029.0,7.2,98.17,9.6,5.05,0.3602,3.0,1
20000516.0,1037.0,0.0,100.03,23.06,5.27,0.0444,2.0,1
20020924.0,1003.0,43.84,100.92,23.8,4.6,0.1005,2.0,1
20110315.0,1027.0,24.35,98.99,12.96,3.65,0.424,3.0,1
20050913.0,1123.0,0.0,99.39,25.05,3.36,0.1572,2.0,0
20101123.0,1017.0,5.66,99.68,17.25,3.0,0.2093,1.0,1
20100720.0,1059.0,0.04,99.63,28.55,2.54,0.1832,1.0,0
20161129.0,1097.0,7.66,100.49,22.67,4.21,0.5293,1.0,1
20150630.0,1015.0,2.0,98.39,24.47,1.75,0.2014,1.0,1
20080527.0,1121.0,12.82,99.22,23.67,4.51,0.5504,3.0,1
20150908.0,1073.0,1.39,99.16,25.15,2.38,0.3945,1.0,1
20090804.0,1101.0,1.54,100.4,28.27,3.24,0.0757,0.0,0
20010213.0,1107.0,4.45,101.4,13.04,3.41,0.2742,2.0,0
20031209.0,1081.0,4.03,99.51,8.8,4.12,0.2937,1.0,0
20110222.0,1031.0,0.0,100.66,18.09,2.64,0.4781,1.0,1
20120724.0,1065.0,0.01,100.89,29.06,3.47,0.4968,3.0,1
20030225.0,1111.0,1.06,99.03,8.11,4.75,0.1377,1.0,0
20051108.0,1001.0,0.0,100.69,20.53,4.16,0.39,2.0,1
20030909.0,1103.0,0.04,99.13,24.01,4.66,0.5713,3.0,0
20030715.0,1115.0,0.6,99.18,26.46,2.62,0.3065,1.0,0
20050823.0,1131.0,0.49,100.3,28.27,1.68,0.4208,1.0,0
20041102.0,1053.0,30.88,100.73,23.95,2.86,0.2449,1.0,0
20080826.0,1001.0,11.51,99.16,24.63,2.34,0.39,2.0,1
20070227.0,1083.0,0.0,98.58,8.3,4.72,0.2003,1.0,1
20040615.0,1065.0,3.75,100.52,26.03,2.59,0.4968,3.0,0
20010731.0,1103.0,0.99,99.31,27.83,2.85,0.5713,3.0,0
20041123.0,1059.0,62.29,98.85,17.96,3.15,0.1832,1.0,0
20001212.0,1029.0,0.22,99.35,1.39,3.82,0.3602,3.0,1
20040727.0,1125.0,1.73,100.3,25.25,2.64,0.1605,1.0,0
20060103.0,1091.0,0.0,100.9,11.69,4.79,0.248,1.0,0
20001031.0,1023.0,0.0,101.27,22.85,3.73,0.1418,2.0,1
20100302.0,1131.0,11.31,99.86,3.81,2.31,0.4208,1.0,0
20051213.0,1049.0,0.0,98.77,2.53,4.96,0.3013,1.0,0
20000620.0,1093.0,4.95,99.66,25.78,2.3,0.1357,1.0,1
20060711.0,1051.0,0.0,100.14,29.27,4.2,0.5967,1.0,1
20100720.0,1031.0,2.05,100.9,29.78,4.84,0.4781,1.0,1
20160223.0,1043.0,28.01,97.8,15.26,10.76,0.3756,3.0,0
20000328.0,1003.0,0.01,100.37,16.9,4.98,0.1005,2.0,1
20010605.0,1133.0,1.23,99.32,23.82,3.16,0.1868,2.0,0
20020709.0,1009.0,0.71,99.66,28.72,4.08,0.4062,1.0,1
20010130.0,1001.0,0.17,99.55,11.15,4.13,0.39,2.0,1
20110920.0,1089.0,10.49,98.71,19.94,2.54,0.3696,3.0,0
20030624.0,1085.0,0.27,100.6,26.82,3.2,0.5192,3.0,0
20021022.0,1015.0,0.11,98.82,15.83,3.29,0.2014,1.0,0
20081014.0,1037.0,0.0,100.49,21.71,2.11,0.0444,2.0,1
20130625.0,1035.0,2.37,100.94,27.32,4.0,0.0485,2.0,1
20140826.0,1055.0,0.01,98.8,24.88,2.95,0.0205,2.0,1
20150407.0,1027.0,0.26,99.15,19.79,2.7,0.424,3.0,1
20141028.0,1027.0,2.94,98.97,18.4,3.27,0.424,3.0,1
20050927.0,1103.0,0.01,98.88,23.37,1.91,0.5713,3.0,0
20060829.0,1069.0,2.65,100.25,30.15,3.76,0.523,3.0,1
20110118.0,1007.0,2.64,99.51,6.78,2.17,0.5104,1.0,1
20100112.0,1013.0,0.0,101.66,0.31,4.69,0.5155,3.0,0
20120828.0,1133.0,3.26,98.86,26.21,2.32,0.1868,2.0,0
20120410.0,1111.0,0.08,98.64,16.44,5.12,0.1377,1.0,1
20120221.0,1089.0,0.4,98.83,9.3,3.67,0.3696,3.0,0
20110906.0,1109.0,2.27,99.6,17.61,2.71,0.5444,3.0,1
20100112.0,1067.0,0.0,101.34,0.35,4.28,0.2645,3.0,0
20090811.0,1015.0,6.9,98.55,27.1,2.05,0.2014,1.0,1
20031125.0,1009.0,0.0,99.52,3.69,4.22,0.4062,1.0,0
20150512.0,1065.0,0.68,101.32,22.19,2.71,0.4968,3.0,0
20021112.0,1069.0,21.43,100.76,16.49,3.66,0.523,3.0,0
20020716.0,1125.0,0.5,100.74,28.19,2.24,0.1605,1.0,1
20000328.0,1123.0,0.0,98.41,14.54,6.03,0.1572,2.0,1
20010424.0,1117.0,6.07,100.06,16.07,2.17,0.3501,1.0,0
20010911.0,1041.0,1.43,100.43,26.17,2.45,0.1571,2.0,0
20090728.0,1039.0,25.91,100.61,25.23,3.61,0.4612,3.0,1
20060131.0,1117.0,0.0,99.76,6.42,4.17,0.3501,1.0,0
20010710.0,1005.0,1.64,99.81,28.53,2.93,0.3763,3.0,0
20160308.0,1017.0,0.0,99.95,14.31,4.15,0.2093,1.0,0
20081111.0,1069.0,0.0,101.22,12.62,3.94,0.523,3.0,0
20120508.0,1113.0,6.66,99.59,24.56,2.95,0.2785,1.0,1
20030325.0,1071.0,0.15,97.66,14.99,4.05,0.4644,1.0,0
20060502.0,1061.0,0.01,100.94,22.56,6.5,0.0708,2.0,1
20041221.0,1075.0,0.81,100.53,8.12,2.72,0.4507,1.0,0
20020129.0,1085.0,0.06,100.97,16.55,3.33,0.5192,3.0,0
20160209.0,1015.0,0.07,98.17,-0.63,3.27,0.2014,1.0,0
20120327.0,1053.0,0.01,101.09,19.87,4.6,0.2449,1.0,1
20101116.0,1061.0,17.54,99.79,18.8,4.22,0.0708,2.0,1
20080205.0,1103.0,6.37,98.81,18.29,4.98,0.5713,3.0,1
20070904.0,1077.0,0.11,99.3,26.64,3.54,0.0533,2.0,1
20090331.0,1049.0,6.55,97.99,11.85,2.43,0.3013,1.0,0
20110628.0,1103.0,18.64,98.98,25.33,3.07,0.5713,3.0,1
20110816.0,1001.0,0.0,99.99,26.25,2.61,0.39,2.0,1
20020205.0,1019.0,3.62,99.45,-0.11,3.04,0.0675,2.0,0
20040713.0,1129.0,1.04,100.95,27.51,2.52,0.0564,2.0,0
20110322.0,1029.0,0.0,98.58,17.96,3.91,0.3602,3.0,1
20090721.0,1089.0,1.31,98.68,22.32,4.18,0.3696,3.0,0
20090707.0,1061.0,11.67,100.0,24.73,3.81,0.0708,2.0,0
20020212.0,1093.0,0.02,99.99,4.48,4.35,0.1357,1.0,0
20071218.0,1109.0,0.0,101.33,3.27,3.16,0.5444,3.0,1
20101116.0,1113.0,8.15,99.08,17.74,3.69,0.2785,1.0,1
20031125.0,1059.0,0.01,99.64,2.16,3.94,0.1832,1.0,0
20130917.0,1047.0,0.27,100.9,25.31,4.68,0.3962,2.0,0
20150113.0,1035.0,0.29,101.42,9.56,1.04,0.0485,2.0,1
20030624.0,1011.0,0.11,100.19,26.0,4.24,0.5407,1.0,0
20110726.0,1093.0,0.06,98.84,29.78,2.5,0.1357,1.0,0
20081202.0,1081.0,0.0,100.18,2.14,1.8,0.2937,1.0,1
20011113.0,1001.0,0.0,101.16,13.22,3.33,0.39,2.0,1
20040817.0,1025.0,0.0,101.09,23.87,3.16,0.0191,2.0,1
20160209.0,1119.0,0.0,100.84,2.1,4.86,0.5154,1.0,0
20031028.0,1117.0,0.01,98.93,11.81,3.87,0.3501,1.0,0
20051011.0,1007.0,0.01,99.86,20.11,3.86,0.5104,1.0,0
20160223.0,1077.0,27.11,98.02,12.46,7.7,0.0533,2.0,0
20110830.0,1101.0,0.0,100.03,28.72,5.05,0.0757,0.0,1
20120918.0,1085.0,7.45,99.89,22.63,3.39,0.5192,3.0,1
20070807.0,1097.0,1.33,101.04,29.72,2.65,0.5293,1.0,1
20131231.0,1113.0,0.05,101.08,5.22,1.87,0.2785,1.0,0
20100713.0,1045.0,1.37,100.39,30.31,2.7,0.3585,2.0,1
20100831.0,1133.0,0.07,99.56,24.56,1.85,0.1868,2.0,0
20140617.0,1041.0,1.45,100.7,27.7,4.0,0.1571,2.0,0
20000711.0,1045.0,3.58,100.57,29.35,2.95,0.3585,2.0,1
20000307.0,1053.0,0.0,101.43,16.97,3.83,0.2449,1.0,1
20150331.0,1069.0,0.31,100.88,19.83,4.21,0.523,3.0,1
20080527.0,1123.0,4.39,99.55,24.67,4.32,0.1572,2.0,1
20000815.0,1013.0,0.0,100.94,28.02,3.05,0.5155,3.0,1
20090303.0,1121.0,0.0,100.25,0.78,3.51,0.5504,3.0,1
20100525.0,1019.0,0.08,98.47,21.99,2.86,0.0675,2.0,0
20080506.0,1001.0,0.0,100.24,19.87,4.73,0.39,2.0,1
20040406.0,1097.0,0.01,101.32,17.8,5.26,0.5293,1.0,1
20140923.0,1017.0,0.06,99.76,19.91,2.55,0.2093,1.0,1
20041207.0,1129.0,12.14,100.89,18.84,4.08,0.0564,2.0,0
20030128.0,1049.0,1.09,99.16,2.07,5.91,0.3013,1.0,0
20061205.0,1107.0,0.0,101.93,2.17,4.58,0.2742,2.0,0
20070410.0,1049.0,0.11,98.03,11.26,5.14,0.3013,1.0,1
20131105.0,1121.0,0.0,100.13,13.23,2.43,0.5504,3.0,0
20070327.0,1069.0,0.0,101.28,20.02,4.13,0.523,3.0,1
20000229.0,1001.0,0.01,100.71,12.61,5.54,0.39,2.0,1
20031118.0,1111.0,32.14,98.12,19.22,5.12,0.1377,1.0,0
20080401.0,1043.0,13.35,99.23,17.16,4.18,0.3756,3.0,1
20120424.0,1057.0,0.0,99.74,13.22,4.15,0.0596,2.0,0
20130528.0,1003.0,0.42,101.4,23.9,1.77,0.1005,2.0,1
20080701.0,1093.0,0.0,99.63,23.7,3.42,0.1357,1.0,1
20141118.0,1127.0,0.0,100.79,-2.77,2.97,0.2979,1.0,1
20100330.0,1015.0,0.0,98.39,10.81,3.04,0.2014,1.0,0
20070320.0,1119.0,0.0,101.85,15.8,5.0,0.5154,1.0,1
20020903.0,1129.0,0.67,100.98,28.22,3.15,0.0564,2.0,1
20130402.0,1109.0,0.0,100.5,17.07,4.24,0.5444,3.0,0
20130813.0,1117.0,12.51,99.43,26.24,1.38,0.3501,1.0,0
20041123.0,1063.0,27.93,100.27,19.04,3.5,0.6201,1.0,0
20120522.0,1077.0,0.01,98.98,19.44,1.96,0.0533,2.0,1
20070327.0,1073.0,0.05,99.77,19.79,2.95,0.3945,1.0,1
20160119.0,1075.0,0.01,101.63,-0.94,4.53,0.4507,1.0,0
20111018.0,1101.0,5.8,99.23,21.28,6.36,0.0757,0.0,1
20100223.0,1131.0,0.23,100.28,7.9,1.35,0.4208,1.0,0
20010731.0,1003.0,31.84,101.42,27.58,3.22,0.1005,2.0,0
20150519.0,1115.0,0.66,99.12,23.42,2.07,0.3065,1.0,0
20080506.0,1121.0,0.0,99.28,19.53,5.43,0.5504,3.0,1
20130827.0,1089.0,0.0,99.0,24.38,2.31,0.3696,3.0,0
20000314.0,1125.0,0.1,101.06,11.43,5.32,0.1605,1.0,1
20121009.0,1077.0,0.0,99.44,11.82,4.51,0.0533,2.0,1
20060404.0,1065.0,0.0,101.19,13.6,2.16,0.4968,3.0,0
20011127.0,1107.0,37.88,100.54,19.36,4.8,0.2742,2.0,0
20020319.0,1047.0,1.62,100.77,19.52,4.14,0.3962,2.0,1
20050830.0,1011.0,4.07,99.11,26.88,7.74,0.5407,1.0,0
20090127.0,1053.0,0.7,101.36,15.85,3.49,0.2449,1.0,1
20021217.0,1007.0,0.38,100.22,11.25,2.62,0.5104,1.0,0
20141125.0,1131.0,0.13,101.01,10.65,3.06,0.4208,1.0,1
20121023.0,1031.0,0.0,100.89,18.34,4.12,0.4781,1.0,1
20080304.0,1021.0,34.91,99.32,13.07,7.76,0.0566,2.0,1
20010313.0,1001.0,1.3,99.84,14.63,1.92,0.39,2.0,0
20160223.0,1033.0,27.11,98.02,12.46,7.7,0.5934,1.0,0
20060704.0,1055.0,4.2,98.75,29.48,2.08,0.0205,2.0,1
20031028.0,1025.0,0.03,100.21,13.06,3.2,0.0191,2.0,0
20040622.0,1117.0,10.54,99.47,25.32,1.53,0.3501,1.0,0
20060404.0,1127.0,0.0,99.98,11.66,2.35,0.2979,1.0,0
20090915.0,1071.0,5.84,97.5,23.07,1.96,0.4644,1.0,0
20021224.0,1007.0,28.56,98.92,13.03,3.58,0.5104,1.0,0
20111206.0,1007.0,14.77,100.18,10.18,2.05,0.5104,1.0,1
20101026.0,1127.0,19.67,98.65,24.02,6.62,0.2979,1.0,1
20000912.0,1107.0,10.29,100.51,25.73,2.34,0.2742,2.0,1
20150203.0,1041.0,0.0,101.39,1.87,3.03,0.1571,2.0,1
20120403.0,1053.0,3.54,100.51,21.53,2.65,0.2449,1.0,1
20010206.0,1013.0,0.0,101.04,8.39,4.64,0.5155,3.0,1
20130430.0,1031.0,0.28,100.5,21.42,3.96,0.4781,1.0,0
20140715.0,1127.0,4.59,99.21,24.07,3.55,0.2979,1.0,1
20091215.0,1035.0,16.62,101.08,16.24,2.31,0.0485,2.0,0
20050111.0,1065.0,0.31,101.07,16.06,3.11,0.4968,3.0,0
20080603.0,1013.0,0.37,100.2,29.18,3.55,0.5155,3.0,1
20051220.0,1065.0,0.0,101.95,0.58,2.73,0.4968,3.0,0
20030826.0,1069.0,1.25,100.82,27.37,2.01,0.523,3.0,0
20100504.0,1127.0,0.0,99.37,22.22,5.12,0.2979,1.0,0
20111213.0,1117.0,0.0,100.86,10.58,3.55,0.3501,1.0,1
20070320.0,1009.0,0.0,100.4,15.71,4.99,0.4062,1.0,1
20160112.0,1091.0,0.0,101.61,3.4,4.39,0.248,1.0,0
20050125.0,1015.0,0.0,98.42,4.59,5.79,0.2014,1.0,0
20050802.0,1057.0,0.78,99.97,26.62,1.56,0.0596,2.0,0
20050329.0,1019.0,0.0,97.94,13.4,4.81,0.0675,2.0,0
20010522.0,1073.0,5.29,98.99,17.64,3.41,0.3945,1.0,0
20121106.0,1101.0,2.67,100.12,11.92,4.06,0.0757,0.0,1
20140812.0,1097.0,1.2,100.97,27.36,2.48,0.5293,1.0,0
20050215.0,1123.0,0.35,99.76,13.42,4.69,0.1572,2.0,0
20020813.0,1067.0,0.47,100.49,28.15,3.88,0.2645,3.0,1
20120403.0,1103.0,0.04,98.63,21.15,5.25,0.5713,3.0,0
20070130.0,1115.0,0.0,99.41,1.8,3.71,0.3065,1.0,0
20150616.0,1115.0,0.2,99.27,28.5,2.57,0.3065,1.0,0
20090922.0,1039.0,2.82,100.79,24.72,2.15,0.4612,3.0,0
20060926.0,1103.0,0.03,99.12,17.3,4.6,0.5713,3.0,1
20000208.0,1017.0,0.02,100.24,7.67,4.77,0.2093,1.0,1
20061114.0,1063.0,11.21,100.22,11.97,5.47,0.6201,1.0,0
20060926.0,1083.0,0.0,98.87,17.23,3.77,0.2003,1.0,1
20111213.0,1027.0,0.0,99.93,10.79,3.71,0.424,3.0,1
20060822.0,1077.0,4.13,99.42,27.58,2.59,0.0533,2.0,1
20140527.0,1115.0,0.2,99.17,22.86,3.57,0.3065,1.0,0
20011106.0,1011.0,0.0,100.69,15.33,4.87,0.5407,1.0,1
20080617.0,1017.0,2.74,99.0,26.46,4.24,0.2093,1.0,1
20000201.0,1039.0,0.01,101.53,3.57,4.15,0.4612,3.0,1
20071002.0,1025.0,0.0,100.95,22.42,4.83,0.0191,2.0,1
20031125.0,1029.0,0.0,98.66,3.84,3.64,0.3602,3.0,0
20090929.0,1031.0,0.0,100.61,18.16,3.63,0.4781,1.0,0
20120327.0,1015.0,0.0,98.89,17.69,3.48,0.2014,1.0,1
20070731.0,1031.0,5.14,100.13,28.9,3.86,0.4781,1.0,1
20050920.0,1039.0,0.02,100.85,27.29,3.76,0.4612,3.0,0
20011225.0,1129.0,0.19,101.35,2.62,2.76,0.0564,2.0,0
20030701.0,1059.0,20.0,98.94,21.91,5.85,0.1832,1.0,0
20010612.0,1025.0,3.49,100.25,26.16,4.03,0.0191,2.0,0
20010123.0,1109.0,0.0,101.09,3.33,4.16,0.5444,3.0,1
20130723.0,1115.0,25.74,98.65,24.47,1.54,0.3065,1.0,0
20111018.0,1113.0,6.42,98.93,21.15,3.58,0.2785,1.0,1
20100824.0,1019.0,0.0,97.82,25.77,4.31,0.0675,2.0,1
20111004.0,1119.0,0.0,101.42,17.31,4.26,0.5154,1.0,0
20120821.0,1113.0,2.07,99.95,25.18,1.77,0.2785,1.0,1
20001017.0,1061.0,0.0,100.83,21.29,3.99,0.0708,2.0,1
20070904.0,1005.0,0.0,100.28,27.08,3.67,0.3763,3.0,1
20090217.0,1109.0,0.1,100.88,7.83,4.5,0.5444,3.0,1
20060606.0,1129.0,0.05,100.77,24.55,3.42,0.0564,2.0,1
20080708.0,1025.0,2.28,100.98,27.73,2.96,0.0191,2.0,1
20130402.0,1093.0,0.0,99.94,10.17,3.45,0.1357,1.0,0
20081125.0,1039.0,0.72,101.22,8.39,3.12,0.4612,3.0,1
20041130.0,1107.0,25.35,100.58,13.69,5.34,0.2742,2.0,0
20010619.0,1097.0,3.33,101.6,25.73,2.4,0.5293,1.0,0
20110531.0,1107.0,0.0,101.2,27.17,3.96,0.2742,2.0,0
20080122.0,1119.0,7.26,101.57,4.8,3.59,0.5154,1.0,1
20020528.0,1111.0,0.49,98.57,23.68,2.88,0.1377,1.0,1
20080729.0,1005.0,0.63,100.12,27.87,2.07,0.3763,3.0,1
20121127.0,1055.0,2.34,99.15,7.15,1.57,0.0205,2.0,1
20141209.0,1031.0,0.0,101.1,7.81,4.85,0.4781,1.0,1
20130813.0,1101.0,11.46,100.17,26.55,0.74,0.0757,0.0,0
20030318.0,1103.0,1.24,97.62,15.14,4.77,0.5713,3.0,0
20080513.0,1069.0,0.0,100.85,20.11,4.38,0.523,3.0,0
20030225.0,1001.0,0.94,100.68,8.21,4.59,0.39,2.0,0
20140211.0,1039.0,30.02,100.91,8.01,3.94,0.4612,3.0,1
20040427.0,1041.0,0.0,100.58,18.07,5.31,0.1571,2.0,1
20091020.0,1031.0,0.0,101.34,12.29,3.94,0.4781,1.0,0
20060725.0,1069.0,3.02,100.89,26.77,3.72,0.523,3.0,1
20120522.0,1027.0,0.04,98.35,20.84,1.97,0.424,3.0,1
20150224.0,1025.0,1.88,101.21,3.21,1.31,0.0191,2.0,1
20030401.0,1085.0,0.0,101.55,12.7,3.83,0.5192,3.0,0
20090929.0,1069.0,0.0,100.66,18.77,3.39,0.523,3.0,0
20110412.0,1051.0,0.26,99.67,16.63,3.4,0.5967,1.0,1
20031021.0,1013.0,0.0,100.53,19.55,5.85,0.5155,3.0,0
20131029.0,1051.0,0.06,100.6,18.94,4.73,0.5967,1.0,0
20141104.0,1035.0,0.0,101.58,13.83,3.95,0.0485,2.0,1
20070508.0,1009.0,0.0,99.53,19.83,4.9,0.4062,1.0,1
20020924.0,1049.0,2.91,98.66,19.91,2.39,0.3013,1.0,1
20011106.0,1077.0,0.05,99.95,10.78,3.91,0.0533,2.0,0
20080108.0,1131.0,1.16,101.11,16.29,3.2,0.4208,1.0,1
